"","text"
"1","@Kriscilicious EXCACTLY, and who gonna pay for those checks every month"
"2","@AmericanwomanU1 We the people are pissed off, 
time for the crooks to be prosecuted."
"3","What she said 👇 https://t.co/d9OTO312JC"
"4","@RepMTG We need about 100 more Reps. just like MTG🇺🇸🇺🇸"
"5","@Liz_Cheney Who are you again?
😂😂😂🖕"
"6","@elfiegirl13 @its_the_Dr All you have to do is look at his backers."
"7","@its_the_Dr Nope"
"8","@kciws Nope"
"9","@POTUS You make me sick you pathetic POS. #FJBIDEN #ILLEGITIMATEJOE is a RACIST Activist 🖕"
"10","@patriot_savvy Hell yeah, stay with man that brought us to the fight, they hates us worst than Trump."
"11","@brixwe Yep, release the tapes! @SpeakerMcCarthy"
"12","@Chicago1Ray Hell yeah , go woke go broke!
#StandWithTucker 
#MAGA"
"13","@steveth75737857 Trash"
"14","@LeahRain77 Absolutely,  usa most corrupt government in the world, they must be replaced."
"15","@tiras_corner Well u just gained a follower!
Climate change is BS!"
"16","@TrumpGirl1971 Yes nice here today"
"17","@VeBo1991 Yep, about tired of the double standards right in our face too.😡😡🤬🤬"
"18","Release all the tapes @SpeakerMcCarthy aswell. https://t.co/nEFbreyKkx"
"19","@ClownsOfCSPAN Absolutely #FJBiden"
"20","@judytgolf Think about all of OUR money government has throwed away trying to get Trump and his supporters. Our gov… https://t.co/OppBNHbC3e"
"21","@Gitmo99 👏👏 yep , I started sending replies like that in 2020 , I'll be picking candidates to support myself."
"22","@heyitsmeCarolyn Absolutely"
"23","@AdamSchiff Your a lying pos pencil neck and the MAGA congressmen will hold u accountable. 🖕"
"24","@patriotmary4 It takes a freshman congressman to get anything started in our corrupt government."
"25","@nyetengale That pencil neck bitch lied about evidence he said he had on Trump. 🖕"
"26","@Trumpin_Texan #fobama and his husband"
"27","You destroyed this country resign you crooked old fool.
#FJBiden 🖕 https://t.co/EPAGonFL2H"
"28","@MacklinaKiss 😍😍😍"
"29","Barr is a pos 🖕 https://t.co/6BxeUd5O4X"
"30","@CRRJA5 @realannapaulina 👏👏👏👏👏"
"31","@Jamierodr14 Hell yes"
"32","#Fobama 🖕 https://t.co/7huX6ZKN2X"
"33","Biden family are crooks 
#FJBiden https://t.co/wcS8cIQYEA"
"34","@JonahDispatch 🤣🤣🤣🤣"
"35","@JonahDispatch F**k you! 🖕pos like you are the problem with this corrupt government and MSM"
"36","Stand with Tucker! https://t.co/arfBYG2HZi"
"37","@RealCaptainMaga Yep and she was murdered by a damn thug."
"38","@BubbaWallace @23XIRacing @drpepper Hope garage door pulls didn't offend you."
"39","@Shaykay1717 He's playing with his political career listening to those deep state buffoons."
"40","@JenniferCandoli Absolutely,  a guy u want close by if you need help. 🇺🇸"
"41","@Amwysoc Better than politics 😂😂"
"42","Watch real news on Warroom with Bannon &amp; @nataliegwinters 
@gc22gc https://t.co/UOArACGxQV"
"43","@JiveTurkeyMags Hell yeah 🇺🇸"
"44","@heyitsmeCarolyn Absolutely! F*%k obama and his husband. 🖕"
"45","@WildHoney808 Good for you ,stay strong ."
"46","@heyitsmeCarolyn Hell yeah and he's on tape saying what they wanted to do.
Ppl better realize whose paying for all of this bs."
"47","@KaraMar111 @SpeakerMcCarthy Yep 👍"
"48","@Travis_in_Flint That's what we need more ppl speaking out."
"49","100% guy u want close if u need help. 🇺🇸 https://t.co/0NTcMIbjDP"
"50","@CardioFixer Absolutely! Ppl better wake up that vote for these leftwing socialist buffoons and all these 3 letter… https://t.co/9xwm7OSB4i"
"51","@GayLatina4Trump @jamestashasmit1 WTH 🤷‍♂️😂😂"
"52","@GeraldoRivera Fuck you! Geraldo 🖕"
"53","@larkkwalker 😂😂😂 here's my wiener and my pitt https://t.co/bcBAWBYv54"
"54","@txsnipergirl I've had same idea or get a bunch of us rednecks in trucks and ARs to patrol border."
"55","@POTUS Your whole damn family are disgraceful human being. 
#FJBiden 🖕"
"56","https://t.co/UrihNUYKyX"
"57","@DrPol7 Barr is a pos💩!"
"58","@dreamfallart #1 😍"
"59","@dreamfallart Good morning!"
"60","@TBlountNews 😂😂😂 idiot ,my guns have never harmed a soul and Fuck you 🖕🖕"
"61","Absolutely https://t.co/3cnntoBDdK"
"62","@TrumpGirl1971 That kid is a uninformed voter or a moron"
"63","@ShannonLancer Good morning my ULTRA MAGA friends."
"64","@BoSnerdley McCaskill is a paid DA activist. 
🖕"
"65","@BarackObama and his husband @MichelleObama are destroying our country !"
"66","@Travis_in_Flint Absolutely"
"67","@BarackObama @JoeBiden Fuck you and your husband Obama you started all this destruction 🖕🖕💩💩"
"68","@RashidaTlaib What about trying to have the leading presidential candidateof opposition party jailed. 
#Ftlaib 🖕#Trump2024 🇺🇸"
"69","@POTUS #PROPAGANDA #FJBIDEN"
"70","@Antman0528 😂😂😂😂"
"71","Must check this out as many ppl died from jab as did the virus. ⚠️🚩 https://t.co/fxTT2GhpmC"
"72","@PatUnleashed I usually listen to u guys , but y'all screaming about Trump taking bullets do y'all really think we… https://t.co/XLp9mKmmko"
"73","@BarackObama The great divider and chief. 
Fuck you and your husband 🖕"
"74","@Kriscilicious @krassenstein 🤣🤣🤣🤣"
"75","@christinalest1 @TiffMoodNukes 🤣🤣🤣"
"76","@AngieMarie_77 🤣🤣🤣 disgusting right"
"77","@rob4684 Run over that moron"
"78","@SUBRATA30016572 Hell yes! 🇺🇸🇺🇸 #Trump2024"
"79","@mehdirhasan 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🖕"
"80","@JoeBiden You fucked up everything you touch and are a CCP sellout, and its #ULTRAMAGA you pos🖕"
"81","@starkrob21 @HarperLee6557 Yep she's a awesome follow and a Patriot. ❤🇺🇸"
"82","What she said! 
👇👇👇👏👏👏👏 https://t.co/TKGfqWJoEs"
"83","@donkoclock @triciacotham @theobserver I guess she got tired of woke ass liberals indoctrinating our kids. #Fliberals 🖕"
"84","@HuffmanForNC @NCDemParty @abreezeclayton Did u suck helium before you posted that bs. 🤣🤣🤣🤣 
#Fliberals 🖕"
"85","@mrddmia We need action, action, action these ppl are communist turning us into banana republic."
"86","@POTUS OMG! I guess y'all will f**k that up to. #FJBiden #IllegitimateJoe"
"87","@joma_gc No they don't want to disclose that , trans ppl have declared war on Christians and others."
"88","@cathyyoung421 What she said!!!"
"89","@Liana53160 Yep! We need about 100 more @mtgreenee #patriot"
"90","@christinalest1 Absolutely! We Stand with Trump!!!"
"91","@KCPayTreeIt Absolutely!"
"92","@GuntherEagleman @Beard_Vet @EricMMatheny @RealKennyLee We all Stand with Trump!
#MAGA #patriots
#Fliberals 🖕"
"93","@SenThomTillis Tried of the tweets and talk from #RINOS time for action to stop these communists from destroying this country!!!"
"94","@catturd2 I Stand with Trump always."
"95","@gary37h That bas***d begged Trump for his endorsement, RINOS worst than Democrats just like the one we have in NC."
"96","@SebGorka I always stand with my #POTUS Donald Trump!!"
"97","@SparksN123 Time to stop the elites from destroying this country , time to a put stop to the two tier justice system."
"98","@CommonSensaye Damn right 🖕"
"99","@Trump2024bigly @KidRock Damn right , I will never have another one of any of them.."
"100","@DanScavino The elites are destroying this country, just like Obama wanted ppl better wake up fast!"
"101","@mickitiki Where are the so called Republican AG or DA in red states? Bring on the indictments for these crooks jus… https://t.co/mFDixvGa4Z"
"102","@Trump_24_47 Trump is my #POTUS 

Liberals and Bragg can kiss my Trump loving ass. 🖕"
"103","@AndreaPagan2021 🤣🤣🤣🤣🤣🤣"
"104","@ManhattanDA Cheeseburger Bagg can kiss my Trump loving ass. 🖕
#Fbragg"
"105","@DogRightGirl He's a freaking disgusting asshole"
"106","@RepMaryMiller @RepMTG @RepGosar Impeach that buffoon"
"107","@MsAvaArmstrong Cheeseburger bragg 🖕"
"108","@AdamKinzinger 🖕 fuck you 🤡"
"109","@RepMTG Let's investigate the real crook and impeach him now.
#FJBiden"
"110","@judytgolf The list of Democrats that should be investigated and locked up is long."
"111","@AdamKinzinger Making #MAGA and are you ok with living in a banana Republic crybaby bitch. 🖕"
"112","@ThePoliticalPom 🤣🤣🤣🤣🤣🤣"
"113","@catturd2 Damn right, voting twice this time . #Trump2024"
"114","Its official we live in a banana Republic .
#IllegitimateRegime"
"115","@MissJulie351 😳🤣🤣🤣🤣"
"116","🤣🤣🤣👇👇👇 https://t.co/b2WF9gcA8U"
"117","@JoeBiden Instead of 87,000 IRS agents hire guards for schools and end this woke and trans bs.
#FJBiden"
"118","@CherylGilmer9 Truth! 🙄😩
#FJBiden"
"119","@Trump_24_47 Hey 🖐
#ULTRAMAGA warroom posse"
"120","@devotedfriend72 @Vans OMG 😳😍😍😍"
"121","@Kriscilicious @POTUS I know right! 😂😂"
"122","@Ikennect Thanks to NC Republicans in Congress they overturned our useless democratic governor veto of pistol permi… https://t.co/BeB5rRQmEK"
"123","@skb_sara 😂😂😂 love to see liberals freaking out, can't wait to see them when Trump gets elected again.  #Trump2024"
"124","@RealMacReport Fire that moron today"
"125","@eclipsethis2003 Why haven't the Republicans started impeachment proceedings on @POTUS ?"
"126","@VeBo1991 Yep wants you to take your eyes off the real problem @POTUS #IllegitimateRegime have and are doing , like… https://t.co/Qn0e2U4cYp"
"127","@TexasRepublic71 Yep, that shit going to happen here."
"128","@karma44921039 Sick! 🤢🤢🤢"
"129","@greg_price11 He has no idea what the hell he's talking about except maybe ice cream. #FJBiden"
"130","@SisterKay1111 EXCACTLY @BarackObama is a pos. 🖕"
"131","@SUBRATA30016572 😂😂😂 https://t.co/q2fJLG2Os8"
"132","@Based1717 Need to return  access mental hospital's"
"133","@charliekirk11 Liberals are all scum."
"134","@RepJayapal Close our borders and stop sending our money to Ukraine. #FJBiden"
"135","@Silvereagle214 @catsscareme2021 If you watch the Warroom with Steve Bannon and @nataliegwinters ppl would have kno… https://t.co/aivmpA6PUT"
"136","@twkrh8me11 @elliot_boston @111MagaJen @1776Eagles @Ikennect @JimGagnon6 @_LibertyLady @arielangel1063 @BBoopsieUSA… https://t.co/ESJU1GfwVm"
